DocID,NetSales_LLM,OperatingIncome_LLM,Sentiment_LLM
S100TE7R,616614000000.0,32558000000.0,0.5
S100VURO,,,-0.7
S100ROXS,72695000000.0,5537000000.0,
S100JRSP,168264000.0,-289552000.0,0.0
S100ROXZ,22156000000.0,-1436000000.0,0.2
S100K6U4,1528248000.0,221920000.0,
S100MP5F,1558863000000.0,192706000000.0,
S100Q5U0,17416000000.0,7092000000.0,0.6
S100OMDM,3622255000.0,,0.0
S100VUV0,441877000000.0,,-0.2
S100K6UO,16986000000.0,4401000000.0,
S100TE88,5264996000.0,90148000.0,
S100JRSR,6895240000.0,,0.2
S100MP5Z,21409000000.0,2669000000.0,0.4
S100Q5UI,88709000000.0,10804000000.0,0.0
S100OMMB,2142926000.0,88627000.0,0.0
S100TE8M,5008000000.0,3659000000.0,
S100RP0R,952358000.0,-128924000.0,0.4
S100JRT9,42572915000.0,,
S100MP66,1233505000000.0,148350000000.0,
S100OMMW,2150000000.0,-868000000.0,-0.6
S100K6UQ,61489000000.0,3745000000.0,0.5
S100VUYO,9780950000.0,,0.6
S100RP1O,23150000000.0,2263000000.0,0.0
S100Q5UL,3406165000000.0,48622000000.0,
S100VUZ8,59208000000.0,,0.0
S100TE8S,116195000000.0,19167000000.0,0.0
S100JRVP,100180000000.0,2990000000.0,0.3
S100K6V6,10967610000.0,1617290000.0,
S100OMN8,1583003000000.0,,-0.2
S100TE90,2725416000.0,268036000.0,0.2
S100RP2B,28344000000.0,,0.3
S100Q5VI,1526497000000.0,113884000000.0,
S100MP6A,2369365000000.0,598527000000.0,
S100OMS7,578269000000.0,,-0.4
S100JRWG,1681947000000.0,,
S100K6WQ,17743000000.0,856000000.0,0.0
S100VV73,8178920000.0,,0.0
S100RP2O,1302000000.0,-348000000.0,0.0
S100MP6F,1794423000000.0,345979000000.0,0.7
S100TE93,3551497000.0,784408000.0,0.6
S100Q5VZ,162148000000.0,30539000000.0,0.0
S100VW2P,866032000000.0,,0.4
S100OMUW,216648000000.0,36917000000.0,
S100K6WR,138631000000.0,,0.2
S100JS1F,56546224000.0,,
S100Q5WQ,325313000000.0,31885000000.0,0.6
S100RP2V,100527000000.0,14620000000.0,
S100TE9B,775232000000.0,102950000000.0,0.0
S100JS36,77669000000.0,4769000000.0,
S100MP7P,290647000000.0,-151818000000.0,0.0
S100VW4E,41625000000.0,,-0.1
S100MP89,106185000000.0,,0.3
S100K6X1,32410144000.0,3934984000.0,
S100Q5XB,2223277000.0,-207261000.0,0.4
S100VWD2,4084984000000.0,221695000000.0,0.2
S100TE9I,132851000000.0,10772000000.0,0.0
S100ONGO,61865000000.0,14273000000.0,0.4
S100RP36,292465000000.0,,0.0
S100K6XH,36552000000.0,989000000.0,-0.2
S100MP9C,6285363000.0,1071154000.0,0.6
S100JS6H,158407000000.0,15772000000.0,
S100ONLN,182332000000.0,9151000000.0,0.5
S100Q5XK,72104000000.0,20767000000.0,0.0
S100TE9Z,629338000.0,345273000.0,
S100RP3B,,,
S100VWDC,2129321000000.0,143123000000.0,0.3
S100ONWO,267716000000.0,7713000000.0,0.4
S100JSFA,769524000000.0,291424000000.0,0.8
S100MP9Y,323321000000.0,-8032000000.0,0.2
S100Q5XW,238681000000.0,8521000000.0,0.4
S100RP3D,15789000000.0,1608000000.0,0.6
S100K6Y3,933391000000.0,,0.7
S100TEAK,1064115000000.0,117755000000.0,
S100VWHB,,,0.0
S100JSI6,27414058000.0,,
S100K6Z4,269550000000.0,17464000000.0,0.0
S100MPAW,305796000000.0,1608000000.0,
S100Q5YF,873042000000.0,,
S100RP3G,1473397000.0,-573122000.0,
S100TECW,64779000000.0,15723000000.0,
S100JSOI,5067231000.0,,0.0
S100VWHL,7161777000000.0,518953000000.0,0.4
S100ONYN,1925295000000.0,43898000000.0,0.5
S100MPBZ,220331000000.0,13452000000.0,0.3
S100Q5Z9,107695000000.0,17427000000.0,0.6
S100OO8T,43552312000.0,9357882000.0,0.3
S100K705,208647000000.0,,-0.6
S100TED3,50696000000.0,15690000000.0,
S100K706,127029000000.0,27535000000.0,0.3
S100RP5D,3009767000.0,453351000.0,0.6
S100JSTD,81755000000.0,,-0.2
S100VWHX,1036171000000.0,,-0.1
S100Q5ZZ,185153000.0,-325498000.0,
S100OOB2,161128000000.0,6671000000.0,
S100RP6B,2345005000.0,99710000.0,0.0
S100MPC2,651666000000.0,90169000000.0,0.4
S100K70A,157311000000.0,22518000000.0,0.6
S100VWKM,1954218000000.0,,-0.6
S100TED5,574960000.0,234057000.0,0.3
S100JSTF,103986000000.0,-6827000000.0,-0.8
S100Q60O,197531000000.0,8027000000.0,
S100OOL5,370756000000.0,24832000000.0,0.0
S100MPCV,369351000000.0,45700000000.0,0.8
S100TEEZ,10136744000.0,70028000.0,0.5
S100JSY9,1029229000.0,,
S100K70N,166872000000.0,-1301000000.0,0.2
S100RP6F,1434167000.0,185858000.0,0.0
S100VWNU,1059145000000.0,,0.6
S100OOMH,174712000000.0,13530000000.0,
S100RP6Z,1483932000.0,37736000.0,0.5
S100JTBC,178716000000.0,3712000000.0,
S100TEFE,16591585000.0,1631680000.0,0.0
S100MPDV,294578000000.0,16020000000.0,
S100Q61E,2567418000000.0,37531000000.0,
S100VWQS,2625363000000.0,,-0.3
S100MPFC,7176000000.0,-490000000.0,
S100Q61W,100529000000.0,51765000000.0,
S100K714,6953581000.0,1411945000.0,0.0
S100RP70,2183758000.0,741374000.0,
S100OOT5,42414000000.0,5355000000.0,0.4
S100TEFV,998302000.0,126142000.0,
S100VWVY,48036704000000.0,,0.0
S100JTL9,362481000000.0,80596000000.0,0.6
S100K71D,218745000000.0,29794000000.0,0.0
S100MPFS,37220000000.0,16423000000.0,0.6
S100Q620,45457000000.0,8316000000.0,0.7
S100OOXG,47004681000.0,5276421000.0,0.6
S100RP7D,85879000000.0,23572000000.0,0.4
S100TEGH,617601000000.0,3474000000.0,0.0
S100MPFZ,309506000000.0,26613000000.0,
S100K71L,8081810000.0,236343000.0,-0.2
S100JUHS,19708000000.0,,0.6
S100VWWW,,,
S100RP7J,1304409000.0,216713000.0,
S100OP3Y,120312000000.0,13953000000.0,
S100Q62B,637610000000.0,17774000000.0,0.3
S100VWX1,1063382000000.0,,
S100TEGJ,453632000000.0,,0.6
S100K71S,635977000000.0,-15410000000.0,-0.8
S100JUVA,86014000000.0,5439000000.0,0.3
S100MPG7,162534000000.0,39266000000.0,0.5
S100RP7L,1045000000.0,-308000000.0,0.3
S100TEGV,69139000000.0,8901000000.0,
S100OP50,83124000000.0,,0.0
S100JUZK,476656000000.0,26481000000.0,
S100VX1K,797023000.0,290443000.0,
S100Q62F,1994844000000.0,237308000000.0,0.3
S100K738,3588051000.0,223563000.0,-0.2
S100MPGP,686231000000.0,,0.6
S100Q62I,501107000000.0,25288000000.0,
S100OPI0,44399431000.0,934153000.0,0.4
S100TEJF,2173719000.0,530543000.0,
S100RP80,11344000.0,-481500000.0,
S100MPGV,48348000000.0,9301000000.0,0.6
S100VX5G,16460327000.0,3264966000.0,0.7
S100OPKH,81905000000.0,7560000000.0,0.7
S100K73D,1766883000.0,262736000.0,
S100JV4W,56309557000.0,4644758000.0,
S100Q636,1224909000000.0,33116000000.0,0.4
S100TEJZ,127557000000.0,25975000000.0,
S100VX74,517549000.0,,-0.4
S100RP8Q,1030675000.0,151648000.0,0.4
S100JVH7,53177000000.0,6814000000.0,
S100K73K,282495000000.0,,0.0
S100RP97,2924535000.0,-428552000.0,
S100Q64I,882116000.0,311712000.0,
S100OPMB,179223000000.0,5520000000.0,0.0
S100MPJ5,204306000000.0,,0.0
S100TELC,602756000000.0,55723000000.0,
S100VX7B,272306000000.0,19086000000.0,
S100K74M,10591000000.0,-3327000000.0,0.0
S100OPOE,1097212000.0,110950000.0,0.4
S100MPJ6,603365000000.0,,
S100JVI9,73991000000.0,7098000000.0,0.0
S100Q64R,8685000000.0,253000000.0,0.2
S100TEM0,15022000000.0,3417000000.0,
S100RP9C,524831000.0,-880704000.0,
S100VX80,110778000000.0,4187000000.0,0.7
S100K74R,251993000000.0,65045000000.0,
S100JVLC,189161000000.0,10655000000.0,0.6
S100Q650,422590000000.0,61450000000.0,
S100MPJ7,1570413000000.0,46125000000.0,0.6
S100OPS2,39183000000.0,4423000000.0,0.6
S100RPA8,1455839000.0,304367000.0,0.2
S100TEMX,11852000000.0,-653000000.0,-0.7
S100VX9B,,,-0.3
S100K75R,246823000000.0,22046000000.0,-0.2
S100JVV2,302598000000.0,18507000000.0,
S100OPS5,69171000000.0,10533000000.0,0.6
S100Q659,407120000000.0,13416000000.0,
S100TEN7,,-230785000.0,0.3
S100MPJU,140044000000.0,,0.6
S100VX9R,2431568000000.0,,
S100RPAC,5500000000.0,,0.5
S100JVX6,4270532000000.0,,-0.6
S100K75T,1610484000.0,336945000.0,0.6
S100MPKA,275037000000.0,26836000000.0,0.0
S100TEOH,1221574000.0,184663000.0,0.6
S100OPUK,2447317000000.0,,
S100Q65C,128065000000.0,48039000000.0,
S100RPAG,14301000000.0,108000000.0,0.6
S100VXA3,631461000000.0,,0.2
S100JVXG,16075119000.0,3741644000.0,-0.2
S100MPKJ,79884000000.0,9536000000.0,0.2
S100K76C,21000000.0,-2926000000.0,
S100OPUP,1840189000.0,131335000.0,0.5
S100RPAZ,3708423000.0,291481000.0,0.2
S100Q66A,11335131000000.0,249762000000.0,0.0
S100TEOT,254811000000.0,18434000000.0,
S100JVXK,375213000000.0,16914000000.0,0.6
S100VXAI,4104395000000.0,,-0.2
S100K76U,163850000000.0,,0.0
S100OPVM,12342666000.0,3158012000.0,
S100MPKV,996862000000.0,,
S100RPB6,2305819000.0,169621000.0,0.6
S100TEPM,1791697000.0,252201000.0,
S100Q692,1428911000000.0,107018000000.0,0.0
S100VXAU,56972000000.0,,0.5
S100K77B,287000000.0,-1902000000.0,-0.6
S100Q696,1075684000000.0,,0.0
S100MPL3,61464000000.0,12927000000.0,
S100JVYI,4422663000.0,-352007000.0,-0.4
S100OPVR,1765106000000.0,271084000000.0,0.6
S100VXBX,9230000000.0,813000000.0,
S100TEPT,332905000000.0,14489000000.0,-0.2
S100JVZQ,44230000000.0,1335000000.0,-0.1
S100RPBM,1858873000000.0,294197000000.0,0.5
S100K77V,3092687000000.0,,
S100MPLN,182238000000.0,28494000000.0,
S100TEQZ,193822000000.0,19299000000.0,0.0
S100OQ17,1652151000.0,-379370000.0,
S100Q69J,8368000000.0,2833000000.0,0.8
S100RPBN,140140000000.0,23966000000.0,0.4
S100VXCQ,162230000000.0,,0.0
S100OQ3K,4322392000.0,1474196000.0,0.7
S100JW01,47629000000.0,14536000000.0,0.3
S100K781,240787000000.0,,0.6
S100MPLP,51244000000.0,61941000000.0,0.8
S100Q69M,49439000000.0,22994000000.0,0.0
S100RPCA,1292386000.0,237786000.0,0.7
S100TERW,708367000.0,132306000.0,0.4
S100VXDZ,1308024000000.0,,0.2
S100OQ4Q,4421505000.0,233370000.0,0.0
S100MPMR,645601000000.0,,
S100JW85,186846000000.0,13294000000.0,
S100Q69O,19726000000.0,1872000000.0,0.6
S100K78G,1066959000000.0,171695000000.0,
S100TERX,513624000000.0,-33272000000.0,
S100VXFR,1230273000.0,238940000.0,0.7
S100RPDP,864261000.0,165234000.0,
S100JWLY,79664000000.0,-4410000000.0,-0.8
S100K79K,10383725000.0,531182000.0,0.2
S100MPN3,972182000000.0,,0.0
S100TES5,10000000.0,-1049000000.0,
S100VXG3,1919350000.0,896031000.0,0.8
S100OQ5X,4045245000.0,510238000.0,0.0
S100Q69S,144557000000.0,11377000000.0,-0.3
S100RPEH,100000000.0,-1555000000.0,-0.6
S100K7AC,840420000.0,-933024000.0,-0.8
S100JWQM,147471000000.0,-20637000000.0,-0.7
S100OQ5Z,1567800000.0,286681000.0,
S100MPN4,77394000000.0,5178000000.0,0.6
S100Q6AM,208499000000.0,18063000000.0,0.0
S100RPEI,450437000.0,-71468000.0,-0.6
S100TESJ,1874000000.0,273000000.0,
S100VXGU,,,0.0
S100JWT0,4811916000.0,630646000.0,0.6
S100OQ6N,4783803000.0,174415000.0,0.6
S100MPO7,689385000000.0,,0.0
S100Q6B5,1744426000.0,330033000.0,0.0
S100RPF1,1699199000.0,210902000.0,0.7
S100TESS,3068393000.0,350925000.0,
S100K7CT,10319038000.0,-753509000.0,
S100VXGZ,,,-0.1
S100JWT6,45165000000.0,-1761000000.0,-0.8
S100MPOP,178933000000.0,52160000000.0,
S100OQ7X,58006000000.0,4574000000.0,0.7
S100VXHK,369436000000.0,,-0.3
S100RPFD,328703000000.0,,0.2
S100JWTP,85751000000.0,7287000000.0,0.6
S100TETF,1070075000.0,71112000.0,0.6
S100MPP7,1362618000000.0,154629000000.0,0.0
S100Q6CO,5961682000000.0,761844000000.0,0.6
S100OQCB,145648000000.0,15357000000.0,0.3
S100K7DE,816560000.0,-1697153000.0,-0.9
S100Q6CS,44577000000.0,16039000000.0,
S100TETI,93514000000.0,8693000000.0,0.0
S100RPG2,1157902000.0,-203114000.0,
S100VXIO,789400000000.0,54378000000.0,0.5
S100JWUG,24719369000.0,4747595000.0,
S100MPPW,628135000000.0,,
S100Q6CT,3267719000.0,282777000.0,
S100OQD8,13180000000.0,1215000000.0,0.6
S100K7HR,134945000000.0,,
S100RPH7,4294261000.0,821933000.0,0.7
S100VXIY,1059798000000.0,,-0.1
S100TETK,12121555000.0,689003000.0,0.3
S100JX0B,7043882000.0,304062000.0,0.0
S100OQDA,1419954000.0,324920000.0,0.0
S100MPRD,413059000000.0,,0.6
S100TETQ,76656000000.0,765000000.0,0.5
S100K7IO,,,0.6
S100VXJ2,11790991000.0,1535617000.0,
S100RPHH,45871000000.0,15862000000.0,0.0
S100JX3T,2788408000000.0,,0.0
S100Q6CW,794322000000.0,,0.0
S100OQED,135601000000.0,5256000000.0,0.6
S100MPRE,1054036000000.0,198869000000.0,0.8
S100RPHU,580500000.0,52672000.0,
S100K7V0,73595000000.0,,
S100Q6DK,9572594000000.0,1520829000000.0,0.0
S100TEUN,30476744000.0,2696399000.0,
S100MPRG,60668000000.0,9664000000.0,0.7
S100VXJ4,1762696000000.0,,0.0
S100OQFV,21688000000.0,5029000000.0,
S100JX41,102152000000.0,,
S100K7V9,7512000000.0,,0.0
S100RPI8,2242871000.0,-157459000.0,-0.4
S100Q6E2,69668000.0,-475763000.0,-0.6
S100VXJA,1530556000000.0,159302000000.0,0.3
S100TEW2,365797000000.0,21984000000.0,0.6
S100JX4P,1652086000.0,215823000.0,0.6
S100OQKA,2300133000.0,350462000.0,
S100Q6ED,1848911000.0,275088000.0,
S100RPIC,4186760000.0,262366000.0,0.7
S100MPRQ,213203000000.0,,0.4
S100K81L,163995000000.0,,0.0
S100Q6F4,405224000000.0,20460000000.0,0.0
S100TEWO,4607216000.0,-149061000.0,-0.6
S100MPRX,41345000000.0,-4674000000.0,
S100VXJF,213131000000.0,,
S100K87E,,,
S100RPID,19561059000.0,1313771000.0,
S100TEWP,192183000000.0,28793000000.0,
S100MPS6,624272000000.0,219959000000.0,-0.2
S100VXKF,,,-0.5
S100RPIH,3289096000.0,27341000.0,
S100TEWT,32736000000.0,1953000000.0,
S100Q6FC,298743000000.0,54372000000.0,
S100K8EB,17739000000.0,,
S100VXM8,13620187000.0,,0.6
S100K8EE,37932651000.0,,
S100Q6FN,1753122000000.0,93293000000.0,
S100MPS8,250159000000.0,45925000000.0,
S100TEWU,124524000000.0,11622000000.0,0.6
S100RPIZ,1029217000.0,103100000.0,0.6
S100K8P6,,,0.0
S100MPSK,618757000000.0,,0.0
S100VXMQ,837838000000.0,,0.0
S100Q6G7,175169000.0,-503005000.0,
S100RPQ6,378874000000.0,,0.0
S100TEWZ,45017000000.0,5793000000.0,
S100VXR3,1912323000000.0,,-0.6
S100TEXZ,80733000000.0,19656000000.0,0.6
S100MPST,130787000000.0,13782000000.0,0.6
S100Q6H8,2040417000000.0,,0.0
S100RPUP,4765029000.0,775530000.0,0.5
S100VXRT,1531527000.0,-108242000.0,
S100MPTY,318317000.0,-963649000.0,0.0
S100K8Q3,30582000000.0,,
S100RQSH,226914000000.0,,0.0
S100Q6HC,159234000000.0,38811000000.0,
S100TEZ8,113561000.0,-2476692000.0,-0.8
S100K8UI,5639129000000.0,,
S100VXTD,4736743000000.0,,0.0
S100Q6I4,35370073000.0,6856372000.0,
S100MPWD,88764000000.0,7148000000.0,
S100RQYK,372579000000.0,,-0.6
S100TEZK,1621537000.0,452349000.0,0.0
S100VXU6,401987000000.0,,0.3
S100K967,1985323000000.0,,0.0
S100K998,3110686000.0,,0.0
S100Q6IA,3421681000000.0,222725000000.0,0.2
S100MPWP,873131000000.0,,
S100TEZT,29526802000.0,1944653000.0,
S100VXWG,71849000000.0,,0.4
S100MPWX,599144000.0,232049000.0,0.6
S100K9IF,3094524000.0,,0.6
S100TF03,6891000000.0,-164000000.0,
S100RRLM,256065000000.0,,0.4
S100K9IP,2008846000000.0,149347000000.0,
S100VXYE,1297754000000.0,,
S100Q6IJ,2539232000000.0,,0.5
S100Q6JC,272350000000.0,33191000000.0,
S100MPZ4,460455000000.0,59326000000.0,0.6
S100RRO3,3966000000.0,,0.2
S100VXZA,80915000000.0,,0.0
S100TF0E,1126609000.0,99907000.0,0.4
S100MPZ7,195124000000.0,,0.0
S100K9J5,41590000000.0,,0.0
S100RRVE,16844572000.0,,-0.6
S100TF0M,4462112000.0,286201000.0,0.6
S100Q6KE,1708965000000.0,188677000000.0,0.6
S100VXZU,4896104000000.0,,-0.2
S100K9M6,28712177000.0,,
S100MQ2T,849214000000.0,402376000000.0,0.8
S100TF27,4437930000.0,562118000.0,0.7
S100Q6KM,617993000000.0,93514000000.0,
S100RS02,827697000000.0,,0.4
S100VXZW,2606281000000.0,,0.2
S100MQ40,1277099000000.0,,
S100Q6L1,12523490000000.0,,0.6
S100K9MF,164460000000.0,,
S100VY00,2154223000000.0,,
S100K9NZ,,,
S100RSGH,30528153000.0,,-0.3
S100TF2J,642065000000.0,,0.3
S100Q6LU,974845000000.0,69995000000.0,
S100MQ4F,53368000000.0,3677000000.0,0.6
S100TF39,840565000.0,103386000.0,
S100VY24,883011000000.0,,0.0
S100RSWG,331296000000.0,13629000000.0,0.0
S100K9Q0,165121000000.0,,
S100MQ59,431125000000.0,,0.0
S100Q6MW,14813246000.0,5090188000.0,0.4
S100RTVE,1517538000.0,-359578000.0,0.2
S100TF3G,399694000.0,-658757000.0,0.0
S100VY3E,107411000000.0,,
S100RTWG,93614000000.0,,0.2
S100TF3R,431527000.0,-19316000.0,0.0
S100Q6N0,205827000000.0,17506000000.0,
S100MQ5I,682964000000.0,85745000000.0,0.0
S100K9SX,250092000000.0,,0.0
S100VY52,338301000000.0,,0.3
S100K9VJ,7938097000.0,,0.6
S100MQ68,344637000000.0,65857000000.0,
S100RTYL,1462443000000.0,,-0.2
S100Q6O2,798083000000.0,64740000000.0,
S100TF3X,596800000000.0,380102000000.0,
S100Q6OS,1263631000.0,-12868000.0,
S100MQ7F,202067000000.0,2883600000.0,
S100VY55,679374000000.0,,0.5
S100RU4M,1942065000.0,30565000.0,
S100TF4E,384319000000.0,42664000000.0,0.6
S100K9YR,193192000000.0,,
S100MQ7V,265449000000.0,69628000000.0,
S100K9WV,219387000000.0,590254000000.0,0.0
S100Q6P3,4438607000.0,660427000.0,0.6
S100RU74,1609174000.0,28714000.0,-0.1
S100VY5C,214408000000.0,30289000000.0,0.0
S100VY61,,,-0.3
S100TF58,8430200000.0,622894000.0,0.3
S100KA0X,179392000000.0,,-0.8
S100RUAD,827165000.0,-645989000.0,-0.6
S100TF70,18423792000.0,-6960786000.0,
S100Q6QP,2807984000000.0,213692000000.0,0.6
S100MQA4,128315000000.0,13522000000.0,0.7
S100KA32,30457000000.0,,
S100VY7B,200378000000.0,,0.5
S100Q6R4,,,0.2
S100MQC7,1504370000000.0,,0.0
S100RUDE,241504000000.0,24390000000.0,0.6
S100TF7T,371657000000.0,33876000000.0,0.4
S100KC0P,69501000000.0,1884000000.0,0.6
S100MQD5,322207000000.0,35785000000.0,0.6
S100VY7S,2509714000000.0,,0.0
S100RUDU,24515000000.0,2767000000.0,0.5
S100Q6RE,2467565000000.0,138688000000.0,
S100TF8O,1341152000.0,182346000.0,0.4
S100KCBL,210000000.0,-268439000.0,0.0
S100Q6S0,226878000000.0,37523000000.0,-0.2
S100MQDA,265895000000.0,84742000000.0,
S100RUIC,338767000000.0,23278000000.0,0.0
S100VY80,2588700000000.0,,0.4
S100TF9Z,7812000000.0,1237000000.0,
S100VY8R,486871000000.0,59747000000.0,-0.3
S100KCE2,1768886000000.0,134820000000.0,
S100MQDE,240607000.0,-948764000.0,
S100RUJL,3508550000.0,220613000.0,0.6
S100Q6SQ,7973000000.0,1124000000.0,0.7
S100VY8X,562404000000.0,,0.0
S100KCFO,775698000.0,-232396000.0,-0.6
S100TFAS,2587000.0,-339285000.0,-0.4
S100MQDR,980342000000.0,30426000000.0,0.6
S100Q6TT,421345000000.0,24559000000.0,0.4
S100RULU,1824285000.0,410882000.0,
S100TFAX,68861000000.0,14436000000.0,0.0
S100VYA0,702080000000.0,38315000000.0,0.3
S100KCKU,424503000000.0,10853000000.0,
S100Q6TX,7367402000000.0,316195000000.0,
S100MQEC,1200574000000.0,-108362000000.0,0.0
S100TFBO,36485000000.0,5028000000.0,-0.3
S100RUMA,830249000.0,118719000.0,0.6
S100VYA1,119010000000.0,,-0.6
S100KCN8,2584234000.0,-56554000.0,-0.6
S100Q6U1,416618000000.0,25319000000.0,
S100RUMF,2036662000.0,-685717000.0,0.0
S100MQF8,1641640000000.0,211503000000.0,
S100TFC5,19819000000.0,4547000000.0,0.6
S100MQGT,243422000000.0,20327000000.0,0.4
S100Q6UD,4023562000.0,565567000.0,
S100VYA9,140581000000.0,,0.0
S100KCO7,1479389000.0,,-0.2
S100RUOM,,-3084955000.0,-0.6
S100TFD0,32858767000.0,70895000.0,
S100VYAM,304773000000.0,30837000000.0,-0.4
S100KCS4,6655942000.0,294923000.0,-0.2
S100MQHR,316964000000.0,,0.6
S100TFDU,10515000000.0,356000000.0,0.6
S100RUUI,6851298000.0,-30965000.0,0.3
S100Q6UJ,743187000000.0,106203000000.0,
S100KCW5,371031000.0,-45480000.0,0.0
S100VYFN,1707944000000.0,,0.6
S100VYGC,7790168000000.0,,0.0
S100Q6VQ,10517402000.0,133684000.0,
S100MQHU,94741000000.0,5015000000.0,0.3
S100RUVB,12543000000.0,1459000000.0,0.4
S100TFED,90456000000.0,12295000000.0,
S100MQI1,860026000000.0,,
S100TFEL,101369000000.0,11257000000.0,
S100KD0E,2751677000.0,,0.6
S100VYGF,924481000000.0,,
S100RUY0,8947630000.0,4043568000.0,0.6
S100Q6W6,1699747000000.0,124404000000.0,0.6
S100Q6X7,335243000000.0,56655000000.0,0.6
S100KD32,2780094000.0,,-0.6
S100RUYW,644522000.0,121717000.0,
S100MQIM,750962000000.0,115469000000.0,
S100TFEZ,11165970000.0,46132000.0,
S100VYGU,1917478000000.0,315033000000.0,-0.2
S100MQIP,203301000000.0,16833000000.0,0.6
S100KD33,725568000000.0,,-0.6
S100RUZZ,98971000000.0,1644000000.0,0.6
S100VYH0,30081000000.0,,0.0
S100Q6XE,699689000.0,-904947000.0,0.3
S100TFFA,9547000000.0,2212000000.0,0.3
S100KD6D,472767000.0,-1176339000.0,-0.6
S100MQJQ,1923006000.0,232638000.0,
S100TFFV,826536000.0,-158501000.0,0.3
S100VYH3,1013878000000.0,,0.2
S100KD79,8971988000.0,-82757000.0,0.0
S100RV1N,3135402000.0,134904000.0,-0.3
S100Q6YO,72428000000.0,12985000000.0,0.0
S100TFGJ,2087906000.0,125256000.0,0.6
S100Q6Z9,111360000000.0,,0.0
S100RV1O,10338535000.0,867507000.0,0.6
S100VYJ6,78435000000.0,,
S100MQKO,278927000000.0,,0.6
S100KD7H,478566000000.0,,
S100MQKV,82780000000.0,2757000000.0,
S100TFHI,778831000.0,69963000.0,
S100Q6ZA,404513000000.0,36566000000.0,
S100RVG3,43726000000.0,,
S100VYJS,381661000000.0,,0.0
S100KDA4,2530646000.0,-58570000.0,0.2
S100RW8J,3372156000.0,628040000.0,
S100MQL2,386949000000.0,,0.2
S100TFIF,3910197000.0,162206000.0,
S100Q6ZY,3211137000000.0,27064000000.0,-0.2
S100VYM0,407145000000.0,,0.4
S100Q714,31137000000.0,14953000000.0,
S100MQL3,55327000000.0,,0.4
S100KDB9,,-4188371000.0,-0.6
S100KDCJ,8965566000.0,-227339000.0,
S100VYM1,,,
S100TFIS,780782000.0,-100331000.0,0.3
S100MQL7,297005000000.0,,
S100RWBA,1841544000000.0,,
S100TFJ0,537217000000.0,15397000000.0,
S100RWBI,2665041000.0,,0.2
S100Q71I,9754685000000.0,,0.0
S100VYMJ,1047944000000.0,,0.6
S100KDPI,783035000.0,,
S100RWGS,36239291000.0,,0.4
S100MQM2,50915000000.0,5336000000.0,
S100Q72C,6524225000.0,84379000.0,0.0
S100TFJM,108418000000.0,29146000000.0,
S100VYMP,1370553000000.0,,0.2
S100KDW6,2496586000.0,,0.0
S100Q72J,951003000.0,-36782000.0,
S100MQMM,273469000000.0,,
S100TFJZ,112761000000.0,-1936000000.0,
S100RWI0,,,0.2
S100KDZM,140251000000.0,,
S100Q73B,160209801000.0,14683688000.0,
S100VYN4,14724234000000.0,,0.2
S100MQN6,21916000000.0,,0.2
S100RWMH,20027736000.0,,0.6
S100TFKG,34238000.0,-232593000.0,
S100VYNR,,,-0.4
S100MQN9,2042182000000.0,,0.4
S100KEE4,3061423000.0,,-0.2
S100RWOJ,1353869000.0,,0.6
S100Q73E,41349000000.0,7642000000.0,
S100TFKM,980091000.0,27227000.0,0.4
S100VYOD,,,-0.2
S100KEJZ,3814072000.0,,0.0
S100MQNE,158194000000.0,,
S100Q73J,599322000000.0,45400000000.0,
S100TFLD,627332000.0,115675000.0,
S100RWRO,227528000000.0,,-0.4
S100MQNF,30876000000.0,3858000000.0,0.3
S100VYOS,2887553000000.0,,0.2
S100KEUJ,33046404000.0,,0.0
S100Q73S,370382000000.0,44444000000.0,
S100RWSM,3919991000.0,,0.6
S100TFM6,377350000.0,55747000.0,0.6
S100VYQ9,586531000000.0,,0.2
S100Q73T,,,-0.5
S100KEVK,3691567000.0,,0.5
S100MQNL,306685000000.0,,0.7
S100RWVF,530654000.0,,
S100TFMI,1012581000.0,82622000.0,0.0
S100Q74D,495831000000.0,24855000000.0,0.6
S100KFCH,575951000000.0,,
S100VYQN,,,-0.2
S100MQNU,956119000000.0,56444000000.0,0.0
S100RWWD,3770377000.0,,0.0
S100TFO7,2085189000.0,173420000.0,
S100MQOE,597087000000.0,20392000000.0,0.8
S100KFEA,12708322000.0,,-0.4
S100VYQX,,,0.0
S100RWXB,90101000000.0,,
S100Q74G,5722933000.0,-635768000.0,-0.7
S100TFOC,2941222000.0,-639289000.0,-0.8
S100MQOG,1062978000000.0,68962000000.0,
S100KFMC,24878580000.0,,
S100Q754,1296723000000.0,,
S100VYRJ,1579812000000.0,,
S100RWXG,2437677000.0,,0.2
S100TFOG,2398031000.0,454640000.0,0.0
S100KFMY,4152655000.0,,
S100MQP0,19708000000.0,,
S100VYT1,853427000000.0,,0.0
S100RWY3,161689000000.0,,
S100Q760,7499691000000.0,,
S100TFOR,24950695000.0,166885000.0,-0.6
S100VYUN,133068000000.0,,0.0
S100TFOV,3056701000.0,232548000.0,0.0
S100MQP9,447251000000.0,,
S100KFWF,10463390000.0,,
S100RWZQ,152832000000.0,,
S100Q768,109919000000.0,27987000000.0,0.2
S100VYV6,,,-0.3
S100KG58,204957000000.0,12061000000.0,-0.2
S100MQPZ,398195000000.0,26661000000.0,
S100Q76C,142165000000.0,39667000000.0,
